station,stationCode,observedDate,metric,value,unit,provider,resolution,aggregation,quality,sourceFile
Novo Selo,novo-selo,2023-05-04,water_level,454.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-05,water_level,436.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-06,water_level,411.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-07,water_level,397.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-08,water_level,427.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-09,water_level,433.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-10,water_level,377.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-11,water_level,352.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-12,water_level,396.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-13,water_level,378.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-14,water_level,413.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-15,water_level,436.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-16,water_level,481.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-17,water_level,467.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
Novo Selo,novo-selo,2023-05-18,water_level,492.0,cm,appd-bg,daily,daily_mean,official,novo-selo-2023.pdf
